         501          51   1.0000000000000000     
        0.00           0      0.00000000E+00
      100.00           0      4.92192401E-02
      200.00           0      8.88734207E-02
      300.00           0      1.18196088E-01
      400.00           0      1.34866638E-01
      500.00           0      1.79491162E-01
      600.00           0      2.53264783E-01
      700.00           0      3.30000246E-01
      800.00           0      4.79225160E-01
      900.00           0      6.08244602E-01
     1000.00           0      6.89036939E-01
     1100.00           0      1.00705377E+00
     1200.00           0      1.22034401E+00
     1300.00           0      1.48445679E+00
     1400.00           0      2.05436219E+00
     1500.00           0      2.40454954E+00
     1600.00           0      2.86415467E+00
     1700.00           0      3.72958689E+00
     1800.00           0      4.22736003E+00
     1900.00           0      5.30607678E+00
     2000.00           0      6.32660478E+00
     2100.00           0      7.59437978E+00
     2200.00           0      9.08486976E+00
     2300.00           0      1.07137924E+01
     2400.00           0      1.27953469E+01
     2500.00           0      1.52183938E+01
     2600.00           0      1.72885239E+01
     2700.00           0      2.11993440E+01
     2800.00           0      2.39912251E+01
     2900.00           0      2.83681375E+01
     3000.00           0      3.29861132E+01
     3100.00           0      3.79991554E+01
     3200.00           0      4.39967196E+01
     3300.00           0      5.10670677E+01
     3400.00           0      5.80143106E+01
     3500.00           0      6.81647566E+01
     3600.00           0      7.62173874E+01
     3700.00           0      8.87179541E+01
     3800.00           0      1.00714894E+02
     3900.00           0      1.14490429E+02
     4000.00           0      1.30700255E+02
     4100.00           0      1.49038896E+02
     4200.00           0      1.67275546E+02
     4300.00           0      1.91620853E+02
     4400.00           0      2.14451199E+02
     4500.00           0      2.43770109E+02
     4600.00           0      2.73474394E+02
     4700.00           0      3.08597178E+02
     4800.00           0      3.46275188E+02
     4900.00           0      3.89094109E+02
     5000.00           0      4.35216948E+02
     5100.00           0      4.88875610E+02
     5200.00           0      5.43920479E+02
     5300.00           0      6.10716383E+02
     5400.00           0      6.78349604E+02
     5500.00           0      7.56988879E+02
     5600.00           0      8.43031903E+02
     5700.00           0      9.36191774E+02
     5800.00           0      1.03884291E+03
     5900.00           0      1.15515068E+03
     6000.00           0      1.27650549E+03
     6100.00           0      1.41609345E+03
     6200.00           0      1.56442743E+03
     6300.00           0      1.73030709E+03
     6400.00           0      1.90792564E+03
     6500.00           0      2.10593429E+03
     6600.00           0      2.32089346E+03
     6700.00           0      2.55478355E+03
     6800.00           0      2.80898960E+03
     6900.00           0      3.09152439E+03
     7000.00           0      3.39071379E+03
     7100.00           0      3.72425041E+03
     7200.00           0      4.08114553E+03
     7300.00           0      4.47474488E+03
     7400.00           0      4.89636139E+03
     7500.00           0      5.35810966E+03
     7600.00           0      5.85834615E+03
     7700.00           0      6.40027345E+03
     7800.00           0      6.98401790E+03
     7900.00           0      7.62640337E+03
     8000.00           0      8.30705968E+03
     8100.00           0      9.05561925E+03
     8200.00           0      9.85777180E+03
     8300.00           0      1.07277589E+04
     8400.00           0      1.16648890E+04
     8500.00           0      1.26772293E+04
     8600.00           0      1.37677715E+04
     8700.00           0      1.49482216E+04
     8800.00           0      1.62097237E+04
     8900.00           0      1.75817882E+04
     9000.00           0      1.90444380E+04
     9100.00           0      2.06291622E+04
     9200.00           0      2.23290286E+04
     9300.00           0      2.41492840E+04
     9400.00           0      2.61178282E+04
     9500.00           0      2.82222653E+04
     9600.00           0      3.04749610E+04
     9700.00           0      3.29124395E+04
     9800.00           0      3.55011794E+04
     9900.00           0      3.82878196E+04
    10000.00           0      4.12793445E+04
    10100.00           0      4.44650405E+04
    10200.00           0      4.78911362E+04
    10300.00           0      5.15460078E+04
    10400.00           0      5.54595746E+04
    10500.00           0      5.96480583E+04
    10600.00           0      6.41050887E+04
    10700.00           0      6.88885663E+04
    10800.00           0      7.39861253E+04
    10900.00           0      7.94136217E+04
    11000.00           0      8.52338910E+04
    11100.00           0      9.14105316E+04
    11200.00           0      9.80113940E+04
    11300.00           0      1.05050067E+05
    11400.00           0      1.12527439E+05
    11500.00           0      1.20517044E+05
    11600.00           0      1.29003360E+05
    11700.00           0      1.38031167E+05
    11800.00           0      1.47665970E+05
    11900.00           0      1.57865520E+05
    12000.00           0      1.68742068E+05
    12100.00           0      1.80298475E+05
    12200.00           0      1.92550853E+05
    12300.00           0      2.05595325E+05
    12400.00           0      2.19423616E+05
    12500.00           0      2.34095556E+05
    12600.00           0      2.49697614E+05
    12700.00           0      2.66191448E+05
    12800.00           0      2.83728374E+05
