         501          51   1.0000000000000000     
        0.00           0      0.00000000E+00
      100.00           0      4.85900017E-02
      200.00           0      2.83483507E-02
      300.00           0      2.20295189E-02
      400.00           0      1.86503694E-02
      500.00           0      1.64663186E-02
      600.00           0      1.49061234E-02
      700.00           0      1.37198727E-02
      800.00           0      1.27785863E-02
      900.00           0      1.20080654E-02
     1000.00           0      1.13621974E-02
     1100.00           0      1.08106144E-02
     1200.00           0      1.03323920E-02
     1300.00           0      9.91258046E-03
     1400.00           0      9.54017576E-03
     1500.00           0      9.20687411E-03
     1600.00           0      8.90627555E-03
     1700.00           0      8.63335709E-03
     1800.00           0      8.38411374E-03
     1900.00           0      8.15530769E-03
     2000.00           0      7.94428912E-03
     2100.00           0      7.74886566E-03
     2200.00           0      7.56720558E-03
     2300.00           0      7.39776495E-03
     2400.00           0      7.23923196E-03
     2500.00           0      7.09048391E-03
     2600.00           0      6.95055353E-03
     2700.00           0      6.81860235E-03
     2800.00           0      6.69389947E-03
     2900.00           0      6.57580445E-03
     3000.00           0      6.46375335E-03
     3100.00           0      6.35724745E-03
     3200.00           0      6.25584378E-03
     3300.00           0      6.15914740E-03
     3400.00           0      6.06680491E-03
     3500.00           0      5.97849895E-03
     3600.00           0      5.89394367E-03
     3700.00           0      5.81288076E-03
     3800.00           0      5.73507616E-03
     3900.00           0      5.66031720E-03
     4000.00           0      5.58841017E-03
     4100.00           0      5.51917817E-03
     4200.00           0      5.45245929E-03
     4300.00           0      5.38810503E-03
     4400.00           0      5.32597889E-03
     4500.00           0      5.26595514E-03
     4600.00           0      5.20791779E-03
     4700.00           0      5.15175961E-03
     4800.00           0      5.09738128E-03
     4900.00           0      5.04469072E-03
     5000.00           0      4.99360235E-03
     5100.00           0      4.94403657E-03
     5200.00           0      4.89591918E-03
     5300.00           0      4.84918098E-03
     5400.00           0      4.80375730E-03
     5500.00           0      4.75958763E-03
     5600.00           0      4.71661530E-03
     5700.00           0      4.67478715E-03
     5800.00           0      4.63405328E-03
     5900.00           0      4.59436678E-03
     6000.00           0      4.55568351E-03
     6100.00           0      4.51796189E-03
     6200.00           0      4.48116271E-03
     6300.00           0      4.44524897E-03
     6400.00           0      4.41018572E-03
     6500.00           0      4.37593989E-03
     6600.00           0      4.34248020E-03
     6700.00           0      4.30977702E-03
     6800.00           0      4.27780226E-03
     6900.00           0      4.24652927E-03
     7000.00           0      4.21593273E-03
     7100.00           0      4.18598860E-03
     7200.00           0      4.15667402E-03
     7300.00           0      4.12796722E-03
     7400.00           0      4.09984748E-03
     7500.00           0      4.07229506E-03
     7600.00           0      4.04529112E-03
     7700.00           0      4.01881771E-03
     7800.00           0      3.99285767E-03
     7900.00           0      3.96739462E-03
     8000.00           0      3.94241290E-03
     8100.00           0      3.91789752E-03
     8200.00           0      3.89383416E-03
     8300.00           0      3.87020908E-03
     8400.00           0      3.84700914E-03
     8500.00           0      3.82422173E-03
     8600.00           0      3.80183478E-03
     8700.00           0      3.77983668E-03
     8800.00           0      3.75821630E-03
     8900.00           0      3.73696295E-03
     9000.00           0      3.71606637E-03
     9100.00           0      3.69551667E-03
     9200.00           0      3.67530437E-03
     9300.00           0      3.65542033E-03
     9400.00           0      3.63585575E-03
     9500.00           0      3.61660218E-03
     9600.00           0      3.59765145E-03
     9700.00           0      3.57899571E-03
     9800.00           0      3.56062738E-03
     9900.00           0      3.54253916E-03
    10000.00           0      3.52472399E-03
    10100.00           0      3.50717507E-03
    10200.00           0      3.48988584E-03
    10300.00           0      3.47284995E-03
    10400.00           0      3.45606127E-03
    10500.00           0      3.43951388E-03
    10600.00           0      3.42320205E-03
    10700.00           0      3.40712025E-03
    10800.00           0      3.39126312E-03
    10900.00           0      3.37562547E-03
    11000.00           0      3.36020229E-03
    11100.00           0      3.34498871E-03
    11200.00           0      3.32998004E-03
    11300.00           0      3.31517171E-03
    11400.00           0      3.30055930E-03
    11500.00           0      3.28613853E-03
    11600.00           0      3.27190524E-03
    11700.00           0      3.25785541E-03
    11800.00           0      3.24398514E-03
    11900.00           0      3.23029061E-03
    12000.00           0      3.21676817E-03
    12100.00           0      3.20341422E-03
    12200.00           0      3.19022530E-03
    12300.00           0      3.17719804E-03
    12400.00           0      3.16432916E-03
    12500.00           0      3.15161548E-03
    12600.00           0      3.13905389E-03
    12700.00           0      3.12664140E-03
    12800.00           0      3.11437508E-03
